# Constructed from biom file
#OTU ID	F42-H8	F25-T8	F35-T8	F08-H0	F25-H0	F24-H0	F37-H0	F21-H0	F26-H8	F17-T8	F27-T8	F36-H8	F18-H0	F30-T8	F25-T0	F28-T0	F44-T0	F08-T0	F31-T8	F27-H8	F42-H0	F01-H0	F24-T0	F31-T0	F08-T8	F45-H0	F32-H8	F19-H0	F06-H0	F23-T8	F30-T0	F22-T0	F04-H0	F37-T8	F10-T8	F10-T0	F17-T0	F19-T0	F36-T8	F26-T0	F18-H8	F04-T0	F19-H8	F12-T8	F14-T8	F12-T0	F39-H0	F34-H0	F12-H8	F33-T0	F17-H0	F06-H8	F21-T0	F45-T8	F28-T8	F11-H8	F14-T0	F44-T8	F23-H0	F45-T0	F20-H8	F45-H8	F35-T0	F18-T8	F22-H8	F13-H8	F08-H8	F06-T8	F42-T8	F38-T8	F06-T0	F39-T0	F04-T8	F11-H0	F09-H8	F30-H8	F15-T0	F09-H0	F20-H0	F16-T0	F10-H0	F42-T0	F30-H0	F14-H8	F23-T0	F38-T0	F16-H8	F20-T0	F35-H8	F37-T0	F39-H8	F05-T0	F31-H8	F33-H0	F10-H8	F33-T8	F11-T8	F01-H8	F20-T8	F09-T8	F21-H8	F24-H8	F16-T8	F28-H8	F05-H0	F15-H0	F44-H8	F13-T0	F32-T0	F37-H8	F14-H0	F09-T0	F01-T0	F19-T8	F39-T8	F34-H8	F27-H0	F04-H8	F05-H8	F31-H0	F32-T8	F01-T8	F21-T8	F22-H0	F32-H0	F33-H8	F15-H8	F05-T8	F36-T0	F18-T0	F16-H0	F25-H8	F26-H0	F34-T8	F22-T8	F17-H8	F38-H8	F38-H0	F44-H0	F27-T0	F28-H0	F24-T8	F23-H8	F34-T0	F13-T8	F36-H0	F15-T8	F26-T8	F35-H0	F12-H0	F13-H0	F11-T0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	0.0	2.0	7.0	5.0	4.0	0.0	0.0	2.0	8.0	129.0	4.0	108.0	0.0	0.0	3.0	0.0	112.0	2.0	2.0	4.0	0.0	2.0	0.0	0.0	2.0	94.0	65.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	9.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	146.0	0.0	0.0	152.0	0.0	45.0	54.0	1.0	51.0	0.0	54.0	0.0	23.0	2.0	72.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	7.0	0.0	0.0	2.0	97.0	0.0	0.0	1699.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	4.0	0.0	0.0	56.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	14.0	3.0	37.0	15.0	0.0	2.0	2.0	0.0	0.0	314.0	0.0	2.0	51.0	0.0	12.0	0.0	6.0	0.0	54.0	0.0	0.0	3.0	25.0	0.0	0.0	3.0	5.0	522.0	15.0	288.0	0.0	0.0	104.0	0.0	0.0	1.0	4.0	21.0	2.0	64.0	2.0	2.0	4.0	0.0	0.0	23.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__;s__	2.0	3.0	18.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	2.0	112.0	3.0	0.0	0.0	0.0	2.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	5.0	32.0	0.0	2.0	4.0	2.0	0.0	0.0	2.0	72.0	2.0	6.0	2.0	4.0	2.0	5.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	49.0	82.0	0.0	96.0	0.0	6.0	0.0	0.0	2.0	0.0	26.0	0.0	0.0	0.0	21.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	59.0	0.0	4.0	164.0	0.0	0.0	0.0	2.0	83.0	4.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	7.0	0.0	50.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	9.0	0.0	127.0	0.0	98.0	0.0	5.0	5.0	2.0	0.0	54.0	0.0	0.0	0.0	448.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	4.0	7.0	22.0	0.0	0.0	2.0	7.0	64.0	2.0	0.0	0.0	73.0	0.0	83.0	0.0
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_737866;f__Succinivibrionaceae;g__Succinivibrio;__	0.0	6.0	10.0	7.0	0.0	7.0	6.0	6.0	5.0	9.0	7.0	4.0	4.0	6.0	4.0	6.0	6.0	5.0	0.0	9.0	0.0	9.0	6.0	0.0	3.0	9.0	5.0	0.0	4.0	5.0	4.0	2.0	5.0	5.0	4.0	11.0	5.0	12.0	4.0	6.0	4.0	5.0	16.0	16.0	0.0	2.0	4.0	2.0	4.0	9.0	4.0	6.0	0.0	5.0	3.0	5.0	4.0	7.0	0.0	0.0	8.0	2.0	0.0	5.0	4.0	5.0	6.0	7.0	2.0	11.0	4.0	2.0	4.0	5.0	2.0	0.0	3615.0	0.0	5.0	2.0	1.0	0.0	0.0	0.0	8.0	0.0	9.0	6.0	7.0	3.0	4.0	34.0	0.0	7.0	4.0	7.0	2.0	6.0	0.0	5.0	4.0	2.0	7.0	2.0	155.0	3030.0	2.0	7.0	2.0	0.0	0.0	2.0	5.0	6.0	3.0	4.0	2.0	6.0	48.0	2.0	3.0	2.0	8.0	4.0	2.0	6.0	4805.0	31.0	0.0	7.0	0.0	2.0	2.0	2.0	8.0	0.0	7.0	0.0	13.0	6.0	0.0	4.0	5.0	7.0	2.0	10.0	5479.0	0.0	2.0	0.0	10.0	19.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A_141781;s__Blautia_A_141781 ammoniilytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	18.0	0.0	0.0	0.0	0.0	0.0	179.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__JAGBWK01;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__QAKW01;g__;s__	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	33.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	2.0	0.0	26.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	44.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	35.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__CAG-274;g__CAG-274;__	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	501.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	139.0	0.0	69.0	2.0	0.0	3.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	808.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A_871400;s__Alistipes_A_871400 dispar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	259.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger_A_73129;s__Gemmiger_A_73129 qucibialis	272.0	0.0	0.0	3.0	0.0	862.0	6.0	817.0	0.0	19.0	12.0	864.0	34.0	0.0	1.0	4.0	3.0	16.0	7.0	0.0	52.0	333.0	0.0	20.0	0.0	0.0	1126.0	64.0	0.0	176.0	31.0	26.0	0.0	0.0	424.0	368.0	119.0	112.0	315.0	2.0	37.0	65.0	443.0	764.0	717.0	149.0	868.0	0.0	74.0	8.0	175.0	195.0	123.0	2.0	0.0	466.0	23.0	0.0	0.0	2.0	326.0	0.0	7.0	808.0	0.0	0.0	637.0	6.0	2.0	273.0	0.0	9.0	2.0	160.0	52.0	1.0	0.0	19.0	95.0	7.0	192.0	0.0	2.0	135.0	31.0	0.0	110.0	40.0	0.0	0.0	420.0	1.0	27.0	105.0	0.0	29.0	80.0	1395.0	4.0	0.0	279.0	78.0	240.0	0.0	0.0	0.0	132.0	153.0	369.0	8.0	12.0	21.0	23.0	85.0	200.0	301.0	0.0	154.0	0.0	2.0	60.0	36.0	3.0	915.0	238.0	2.0	12.0	30.0	20.0	268.0	10.0	11.0	3.0	119.0	302.0	779.0	0.0	19.0	2.0	0.0	0.0	215.0	0.0	8.0	159.0	787.0	0.0	60.0	4.0	227.0	0.0	187.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	0.0	0.0	0.0	19.0	5.0	0.0	46.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	13.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C_58660;s__Ruminococcus_C_58660 sp000433635	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	33.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	26.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	204.0	2.0	78.0	12.0	79.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	347.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	2.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	10.0	310.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__Caccoplasma;s__	3.0	0.0	295.0	5.0	0.0	5.0	2.0	203.0	67.0	6.0	4.0	0.0	0.0	120.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	205.0	0.0	0.0	0.0	17.0	63.0	0.0	0.0	2.0	2.0	0.0	4.0	0.0	106.0	0.0	3.0	0.0	3.0	2.0	2.0	398.0	2.0	0.0	5.0	0.0	0.0	8.0	2.0	4.0	5.0	0.0	2.0	0.0	0.0	4.0	0.0	758.0	2.0	204.0	3.0	2.0	7.0	0.0	3.0	0.0	16.0	4.0	2.0	0.0	13.0	0.0	2.0	0.0	6.0	0.0	0.0	10.0	4.0	0.0	0.0	3.0	0.0	174.0	0.0	21.0	5.0	0.0	2.0	6.0	0.0	0.0	2.0	2.0	4.0	151.0	4.0	2.0	3.0	0.0	0.0	2.0	0.0	44.0	0.0	0.0	4.0	2.0	0.0	76.0	2.0	0.0	2.0	0.0	0.0	168.0	2.0	4.0	79.0	82.0	0.0	0.0	0.0	2.0	2.0	2.0	4.0	30.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	55.0	932.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__DSM-8532;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Dysosmobacter;__	0.0	0.0	17.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	5.0	0.0	11.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	33.0	0.0	0.0	1.0	0.0	92.0	0.0	0.0	0.0	16.0	0.0	37.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	299.0	0.0	13.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	27.0	0.0	57.0	0.0	0.0	0.0	0.0	3.0	0.0	23.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	546.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_H_857956;s__Bacteroides_H_857956 ovatus	0.0	13.0	172.0	0.0	6.0	3.0	0.0	0.0	18.0	79.0	26.0	0.0	16.0	10.0	4.0	16.0	572.0	3.0	0.0	14.0	0.0	1002.0	168.0	80.0	0.0	393.0	165.0	30.0	0.0	0.0	2.0	18.0	0.0	0.0	0.0	3.0	53.0	24.0	0.0	1277.0	0.0	0.0	44.0	0.0	1.0	0.0	59.0	0.0	0.0	0.0	45.0	0.0	0.0	135.0	1.0	0.0	59.0	29.0	0.0	16.0	694.0	266.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	19.0	0.0	0.0	2.0	0.0	0.0	1.0	201.0	7.0	0.0	0.0	17.0	38.0	0.0	232.0	25.0	126.0	329.0	0.0	31.0	2.0	0.0	40.0	0.0	0.0	8.0	236.0	77.0	3.0	0.0	38.0	108.0	18.0	2.0	2.0	48.0	0.0	24.0	0.0	28.0	0.0	404.0	16.0	6.0	0.0	0.0	0.0	0.0	2.0	108.0	37.0	0.0	0.0	111.0	0.0	0.0	1.0	0.0	1.0	0.0	19.0	13.0	0.0	0.0	10.0	5.0	38.0	110.0	15.0	1.0	51.0	0.0	5.0	0.0	0.0	0.0	15.0	589.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Bacillales_B_306089;f__Bacillaceae_H_294103;g__Bacillus_P_294101;__	0.0	8.0	4.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	7.0	0.0	2.0	0.0	2.0	2.0	3.0	2.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	6.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	2.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-964;s__CAG-964 sp000435335	3.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	954.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	3.0	0.0	0.0	0.0	2.0
